com.SearingMedia.Parrot.features.backup.BackupService:  int  onStartCommand(android.content.Intent,int,int)	io.reactivex.schedulers.Schedulers:  io.reactivex.Scheduler  b()
com.SearingMedia.Parrot.features.backup.cloud.GoogleDriveController:  void  j()	com.SearingMedia.Parrot.features.backup.cloud.GoogleDriveController$2:  void  <init>(com.SearingMedia.Parrot.features.backup.cloud.GoogleDriveController)
com.SearingMedia.Parrot.controllers.encoders.AACAudioEncoder:  java.io.File  b()	com.SearingMedia.Parrot.utilities.files.ParrotFileUtility:  java.io.File  a(java.lang.String)
com.SearingMedia.Parrot.features.main.MainPresenter:  android.support.v4.app.Fragment  a(int)	com.SearingMedia.Parrot.features.main.MainPresenter:  android.support.v4.app.FragmentManager  n()
com.SearingMedia.Parrot.features.scheduled.add.AddScheduledRecordingPresenter:  void  o()	com.SearingMedia.Parrot.models.databases.ParrotDatabase_Impl:  com.SearingMedia.parrotlibrary.databases.ScheduledRecordingsDao  k()
com.SearingMedia.Parrot.utilities.PiracyUtility:  java.util.List  f()	com.SearingMedia.Parrot.ParrotApplication:  com.SearingMedia.Parrot.ParrotApplication  a()
com.SearingMedia.Parrot.features.tracks.list.TrackListPresenter:  void  a(com.SearingMedia.Parrot.features.tracks.list.TrackListPresenter,com.SearingMedia.Parrot.models.events.TrackListChangedEvent)	com.SearingMedia.Parrot.features.tracks.list.TrackListPresenter:  void  a(com.SearingMedia.Parrot.models.events.TrackListChangedEvent)
com.SearingMedia.Parrot.features.tracks.list.TrackListPresenter:  void  a(int,int,android.content.Intent)	com.SearingMedia.Parrot.features.backup.cloud.CloudUploadController:  void  a(int,int,android.content.Intent)
com.SearingMedia.Parrot.features.settings.SettingsActivity:  void  b()	com.SearingMedia.Parrot.controllers.upgrade.ProValidationController:  com.SearingMedia.Parrot.controllers.upgrade.ProValidationController  a(boolean)
com.SearingMedia.Parrot.controllers.phonecalls.PhoneCallController:  void  d(java.lang.String)	com.SearingMedia.Parrot.utilities.StringUtility:  boolean  a(java.lang.String)
com.SearingMedia.Parrot.features.upgrade.subscribers.ProOnlyActivity:  void  a(com.SearingMedia.Parrot.models.billing.InAppBillingSkuDetails)	com.SearingMedia.Parrot.models.billing.InAppBillingSkuDetails:  java.lang.String  getProductId()
com.SearingMedia.Parrot.features.main.MainActivity:  com.SearingMedia.Parrot.features.main.MainPresenter  m()	com.SearingMedia.Parrot.features.main.MainPresenter:  void  <init>()
com.SearingMedia.Parrot.features.upgrade.buy.UpgradeBuyController:  void  c()	com.SearingMedia.Parrot.features.upgrade.buy.UpgradeBuyController:  boolean  e()
com.SearingMedia.Parrot.features.backup.cloud.GoogleDriveController$2:  void  onResult(com.google.android.gms.common.api.Result)	com.SearingMedia.Parrot.features.backup.cloud.GoogleDriveController$2:  void  a(com.google.android.gms.drive.DriveApi$MetadataBufferResult)
com.SearingMedia.Parrot.features.tracks.list.TrackListAdapter:  void  <init>(java.util.ArrayList,com.SearingMedia.Parrot.features.tracks.list.TrackListFragment,android.content.Context)	com.SearingMedia.parrotlibrary.utilities.DeviceUtility:  boolean  isMarshmallowOrLater()
com.SearingMedia.Parrot.models.databases.TrackDurationDao_Impl:  io.reactivex.Flowable  a()	com.SearingMedia.Parrot.models.databases.TrackDurationDao_Impl$4:  void  <init>(com.SearingMedia.Parrot.models.databases.TrackDurationDao_Impl,android.arch.persistence.room.RoomSQLiteQuery)
com.SearingMedia.Parrot.features.main.MainPresenter:  void  i()	com.SearingMedia.Parrot.services.MaintenanceService:  void  a()
com.SearingMedia.Parrot.features.phonecalls.PhoneCallActivity:  void  onCreate(android.os.Bundle)	com.SearingMedia.Parrot.controllers.upgrade.ProController:  boolean  a()
com.SearingMedia.Parrot.controllers.scheduled.ScheduledRecordingController:  void  a(long,com.SearingMedia.parrotlibrary.models.PendingRecording,android.content.Context)	com.SearingMedia.Parrot.controllers.scheduled.ScheduledRecordingController$$Lambda$1:  void  <init>(long,android.content.Context,com.SearingMedia.parrotlibrary.models.PendingRecording)
com.SearingMedia.Parrot.features.settings.SettingsInterfaceFragment:  void  onCreate(android.os.Bundle)	com.SearingMedia.Parrot.features.settings.SettingsInterfaceFragment:  void  b()
com.SearingMedia.Parrot.features.record.RecordPresenter$4:  void  onServiceConnected(android.content.ComponentName,android.os.IBinder)	com.SearingMedia.Parrot.services.AudioRecordService$AudioRecordBinder:  com.SearingMedia.Parrot.services.AudioRecordService  a()
com.SearingMedia.parrotlibrary.models.OnDemandRecording$1:  java.lang.Object[]  newArray(int)	com.SearingMedia.parrotlibrary.models.OnDemandRecording$1:  com.SearingMedia.parrotlibrary.models.OnDemandRecording[]  newArray(int)
com.SearingMedia.Parrot.features.record.RecordFragment_ViewBinding:  void  <init>(com.SearingMedia.Parrot.features.record.RecordFragment,android.view.View)	com.SearingMedia.Parrot.features.record.RecordFragment_ViewBinding$6:  void  <init>(com.SearingMedia.Parrot.features.record.RecordFragment_ViewBinding,com.SearingMedia.Parrot.features.record.RecordFragment)
com.SearingMedia.Parrot.features.play.full.FullPlayerActivity$showFailedToLoadWave$1:  void  run()	com.SearingMedia.Parrot.features.play.full.FullPlayerActivity:  android.widget.ProgressBar  t()
com.SearingMedia.Parrot.features.init.PhoneCallSourceUtil:  void  g(java.util.concurrent.atomic.AtomicBoolean,java.util.concurrent.ScheduledFuture,com.google.firebase.database.DatabaseReference)	com.SearingMedia.Parrot.features.init.PhoneCallSourceUtil$4:  void  <init>(java.util.concurrent.atomic.AtomicBoolean,java.util.concurrent.ScheduledFuture)
com.SearingMedia.Parrot.utilities.ToastFactory:  void  a(int,android.content.Context)	com.SearingMedia.Parrot.utilities.ToastFactory:  void  a(android.view.View,int,boolean,android.content.Context)
com.SearingMedia.Parrot.features.settings.SettingsRecordingMiscellaneousFragment:  void  onCreate(android.os.Bundle)	com.SearingMedia.Parrot.controllers.analytics.AnalyticsController:  void  a(java.lang.String)
com.SearingMedia.Parrot.features.play.playerbar.PlayerBarView:  void  k()	com.SearingMedia.parrotlibrary.utilities.EventBusUtility:  void  register(java.lang.Object)
com.SearingMedia.Parrot.controllers.upgrade.InAppPurchaseController:  void  m()	com.SearingMedia.Parrot.controllers.upgrade.InAppPurchaseController:  java.util.ArrayList  a(java.lang.String,java.util.ArrayList)
com.SearingMedia.Parrot.features.settings.SettingsAboutFragment$1:  void  a(android.widget.ListView)	com.SearingMedia.Parrot.features.settings.SettingsAboutFragment:  void  a(com.SearingMedia.Parrot.features.settings.SettingsAboutFragment,android.view.View)
com.SearingMedia.Parrot.features.scheduled.add.AddScheduledRecordingActivity:  void  a(int,int,int)	com.SearingMedia.Parrot.views.DurationPicker:  void  setSeconds(int)
com.SearingMedia.Parrot.controllers.recorders.AudioRecorderController:  void  k()	com.SearingMedia.Parrot.controllers.recorders.AudioRecorderController:  void  w()
com.SearingMedia.Parrot.features.record.RecordAnimationController$9:  void  a(android.animation.Animator)	com.SearingMedia.Parrot.features.record.RecordingViewModel:  float  a()
com.SearingMedia.Parrot.features.record.RecordAnimationController:  com.SearingMedia.Parrot.features.record.RecordingViewModel  d()	com.SearingMedia.Parrot.features.record.RecordingViewModel:  void  i(float)
com.SearingMedia.Parrot.features.settings.SettingsRecordingAutopauseFragment:  void  onCreate(android.os.Bundle)	com.SearingMedia.Parrot.features.settings.SettingsRecordingAutopauseFragment:  void  c()
com.SearingMedia.Parrot.features.record.RecordAnimationController:  com.SearingMedia.Parrot.features.record.RecordingViewModel  d()	com.SearingMedia.Parrot.features.record.RecordingViewModel:  void  c(float)
com.SearingMedia.Parrot.controllers.recorders.AudioRecorderDispatcher:  void  <init>(com.SearingMedia.Parrot.ParrotApplication,com.SearingMedia.Parrot.controllers.di.PersistentStorageController,com.SearingMedia.Parrot.controllers.analytics.AnalyticsController)	com.SearingMedia.Parrot.controllers.recorders.AudioRecorderController:  void  <init>(com.SearingMedia.Parrot.controllers.recorders.AudioRecorderController$AudioControllerListener,com.SearingMedia.Parrot.ParrotApplication,com.SearingMedia.Parrot.controllers.di.PersistentStorageController,com.SearingMedia.Parrot.controllers.analytics.AnalyticsController)
com.SearingMedia.Parrot.features.scheduled.add.AddScheduledRecordingPresenter:  void  a(long)	com.SearingMedia.Parrot.features.scheduled.add.AddScheduledRecordingPresenter:  void  p()
com.SearingMedia.Parrot.features.scheduled.add.AddScheduledRecordingPresenter$$Lambda$0:  void  run()	com.SearingMedia.Parrot.features.scheduled.add.AddScheduledRecordingPresenter:  void  o()
com.SearingMedia.Parrot.features.share.details.ShareActivityPresenter:  java.lang.String  a(int)	com.SearingMedia.Parrot.features.share.details.ShareActivityPresenter:  android.app.Activity  l()
io.github.douglasjunior.androidSimpleTooltip.SimpleTooltip:  boolean  g(io.github.douglasjunior.androidSimpleTooltip.SimpleTooltip)	io.github.douglasjunior.androidSimpleTooltip.SimpleTooltip:  boolean  u()
com.SearingMedia.Parrot.features.play.full.FullPlayerActivity$updatePlayerPosition$1:  void  run()	com.SearingMedia.Parrot.features.play.full.FullPlayerPresenter:  void  m()
com.SearingMedia.Parrot.features.settings.SettingsRecordingQualityFragment$2:  boolean  onPreferenceChange(android.preference.Preference,java.lang.Object)	com.SearingMedia.Parrot.features.settings.SettingsRecordingQualityFragment:  android.preference.ListPreference  c(com.SearingMedia.Parrot.features.settings.SettingsRecordingQualityFragment)
com.SearingMedia.Parrot.controllers.player.ExoAudioPlayer:  void  b(com.google.android.exoplayer2.PlaybackParameters)	com.SearingMedia.Parrot.controllers.player.ExoAudioPlayer:  long  e()
com.SearingMedia.Parrot.models.databases.ParrotDatabase$Companion$database$2:  com.SearingMedia.Parrot.models.databases.ParrotDatabase  b()	com.SearingMedia.Parrot.models.databases.ParrotDatabase$Companion$database$2$2:  void  <init>(int,int)
com.SearingMedia.Parrot.features.upgrade.buy.UpgradeBuyFragment_ViewBinding$3:  void  doClick(android.view.View)	com.SearingMedia.Parrot.features.upgrade.buy.UpgradeBuyFragment:  void  onOneYearClicked()
com.SearingMedia.Parrot.controllers.RateAppController:  void  e()	com.SearingMedia.Parrot.controllers.analytics.AnalyticsController:  void  a(java.lang.String,java.lang.String,java.lang.String)
com.SearingMedia.parrotlibrary.databases.ScheduledRecordingsDao_Impl:  void  <init>(android.arch.persistence.room.RoomDatabase)	com.SearingMedia.parrotlibrary.databases.ScheduledRecordingsDao_Impl$2:  void  <init>(com.SearingMedia.parrotlibrary.databases.ScheduledRecordingsDao_Impl,android.arch.persistence.room.RoomDatabase)
com.SearingMedia.Parrot.features.settings.ConvertAACDialogPreference:  void  onClick(android.content.DialogInterface,int)	com.SearingMedia.Parrot.controllers.analytics.AnalyticsController:  com.SearingMedia.Parrot.controllers.analytics.AnalyticsController  a()
com.SearingMedia.Parrot.features.play.full.soundfile.SoundFile$1:  void  <clinit>()	com.SearingMedia.Parrot.features.play.full.soundfile.SoundFile$ProgressType:  com.SearingMedia.Parrot.features.play.full.soundfile.SoundFile$ProgressType[]  values()
com.SearingMedia.Parrot.features.record.BigRecordButton:  void  c()	com.SearingMedia.Parrot.utilities.DisplayUtilty:  int  a(int,android.content.Context)
com.SearingMedia.Parrot.models.ParrotFile:  void  v()	com.SearingMedia.Parrot.models.ParrotFile:  void  b(java.lang.String)
com.SearingMedia.Parrot.features.backup.BackupPresenter:  void  h()	com.SearingMedia.Parrot.features.backup.cloud.GoogleDriveController:  boolean  a()
com.SearingMedia.Parrot.features.record.WaveSurfaceView:  void  onDraw(android.graphics.Canvas)	com.SearingMedia.Parrot.features.record.WaveSurfaceView:  void  a(android.graphics.Canvas)
com.SearingMedia.Parrot.features.settings.SettingsRecordingSavingFragment:  void  a()	com.SearingMedia.Parrot.features.settings.SettingsRecordingSavingFragment:  void  c()
com.SearingMedia.Parrot.features.record.BigRecordButton:  void  <init>(android.content.Context,android.util.AttributeSet)	com.SearingMedia.Parrot.features.record.BigRecordButton:  void  c()
com.SearingMedia.Parrot.features.scheduled.add.AddScheduledRecordingActivity$5:  void  onDismiss(android.content.DialogInterface)	com.SearingMedia.Parrot.features.scheduled.add.AddScheduledRecordingActivity:  com.hannesdorfmann.mosby.mvp.MvpPresenter  e(com.SearingMedia.Parrot.features.scheduled.add.AddScheduledRecordingActivity)
com.SearingMedia.Parrot.features.record.RecordPresenter:  void  W()	com.SearingMedia.Parrot.controllers.WaveSurfaceController:  void  b()
com.SearingMedia.Parrot.models.ParrotFile:  com.SearingMedia.Parrot.models.ParrotFile  b()	com.SearingMedia.Parrot.models.ParrotFile:  void  i(java.lang.String)
com.SearingMedia.Parrot.services.AudioProcessingService:  int  onStartCommand(android.content.Intent,int,int)	com.SearingMedia.Parrot.controllers.notifications.NotificationController:  android.app.Notification  a(int,java.lang.String,android.content.Context)
com.SearingMedia.Parrot.features.phonecalls.promptbefore.RecordPhoneCallBeforeActivity_ViewBinding$2:  void  doClick(android.view.View)	com.SearingMedia.Parrot.features.phonecalls.promptbefore.RecordPhoneCallBeforeActivity:  void  onNoButtonClicked()
com.SearingMedia.Parrot.controllers.recording.PostRecordController:  void  a()	com.SearingMedia.Parrot.controllers.recording.PostRecordController:  void  d()
com.SearingMedia.Parrot.features.upgrade.modals.UpgradeFeatureDialogFragment:  void  c()	com.SearingMedia.Parrot.features.upgrade.modals.UpgradeFeatureAdapter:  void  <init>(java.util.List)
com.SearingMedia.Parrot.features.play.mini.PlayFragment:  void  a(com.SearingMedia.Parrot.models.ParrotFile)	com.SearingMedia.Parrot.features.tracks.list.TrackListPresenter:  void  a(com.SearingMedia.Parrot.models.ParrotFile)
io.github.douglasjunior.androidSimpleTooltip.SimpleTooltip:  void  <init>(io.github.douglasjunior.androidSimpleTooltip.SimpleTooltip$Builder)	io.github.douglasjunior.androidSimpleTooltip.SimpleTooltip$6:  void  <init>(io.github.douglasjunior.androidSimpleTooltip.SimpleTooltip)
com.SearingMedia.Parrot.features.phonecalls.promptbefore.RecordPhoneCallBeforeActivity:  void  onCreate(android.os.Bundle)	com.SearingMedia.Parrot.controllers.upgrade.ProController:  boolean  a()
com.SearingMedia.Parrot.features.share.details.ShareActivity:  void  a(com.SearingMedia.Parrot.models.ParrotFile)	com.SearingMedia.Parrot.models.viewholders.TrackListViewHolder:  void  a(com.SearingMedia.Parrot.models.ParrotFile)
com.SearingMedia.Parrot.features.play.full.modals.FullPlayerOnboardingDialogFragment:  void  setupDialog(android.app.Dialog,int)	com.SearingMedia.Parrot.controllers.theme.LightThemeController:  boolean  a()
com.SearingMedia.Parrot.views.components.RatingView:  void  onStar5Click()	com.SearingMedia.Parrot.views.components.RatingView:  void  f()
com.SearingMedia.Parrot.features.play.playerbar.PlayerBarPresenter:  void  a(java.lang.String)	com.SearingMedia.Parrot.models.events.PlayNewTrackEvent:  void  <init>(java.lang.String)
com.SearingMedia.parrotlibrary.utilities.TimeUtility:  java.lang.String  convertMillisecondsToHumanReadable(long)	com.SearingMedia.parrotlibrary.utilities.TimeUtility:  java.lang.String  convertMillisecondsToHumanReadable(long,boolean)
com.SearingMedia.Parrot.controllers.recorders.AudioRecorder:  void  o()	com.SearingMedia.Parrot.controllers.recorders.AudioRecorder:  void  a(com.SearingMedia.parrotlibrary.models.RecordingStateModel$State)
com.SearingMedia.parrotlibrary.models.TimedRecording:  void  <clinit>()	com.SearingMedia.parrotlibrary.models.TimedRecording$1:  void  <init>()
com.SearingMedia.Parrot.features.phonecalls.PhoneCallActivity:  void  onCreate(android.os.Bundle)	com.SearingMedia.Parrot.views.components.QuickSettingsTile:  void  setListener(com.SearingMedia.Parrot.views.components.QuickSettingsTile$Listener)
com.SearingMedia.Parrot.features.settings.SettingsAboutFragment:  void  onViewCreated(android.view.View,android.os.Bundle)	com.SearingMedia.Parrot.features.settings.ParrotPreferenceFragment:  void  onViewCreated(android.view.View,android.os.Bundle)
com.SearingMedia.Parrot.features.upgrade.buy.UpgradeAllFragment:  void  onButton1Clicked()	com.SearingMedia.Parrot.controllers.analytics.AnalyticsController:  void  a(java.lang.String)
com.SearingMedia.Parrot.features.record.settings.RecordingGainDialogFragment:  void  onDestroyView()	com.SearingMedia.Parrot.models.events.UpdateRecordingSettingsEvent:  void  <init>()
com.SearingMedia.parrotlibrary.databases.RecordedPhoneCallDao_Impl:  void  <init>(android.arch.persistence.room.RoomDatabase)	com.SearingMedia.parrotlibrary.databases.RecordedPhoneCallDao_Impl$3:  void  <init>(com.SearingMedia.parrotlibrary.databases.RecordedPhoneCallDao_Impl,android.arch.persistence.room.RoomDatabase)
com.SearingMedia.Parrot.views.components.QuickSettingsTile:  void  setValue(int)	com.SearingMedia.Parrot.views.components.QuickSettingsTile$TileModel:  void  b(int)
com.SearingMedia.Parrot.features.play.playerbar.PlayerBarPresenter$mediaServiceConnection$1:  void  onServiceConnected(android.content.ComponentName,android.os.IBinder)	com.SearingMedia.Parrot.features.play.playerbar.PlayerBarPresenter$PlayerBarViewModel:  void  a(com.SearingMedia.Parrot.features.play.mini.MediaPlayerHelper$MediaPlayerState)
com.SearingMedia.Parrot.controllers.TrackManagerController$$Lambda$8:  java.lang.Object  a(java.lang.Object)	com.SearingMedia.Parrot.controllers.TrackManagerController:  org.reactivestreams.Publisher  c(java.util.List)
com.SearingMedia.Parrot.controllers.encoders.AACAudioEncoder:  android.media.MediaFormat  a()	com.SearingMedia.Parrot.controllers.recorders.AudioRecorder:  int  v()
com.SearingMedia.Parrot.ParrotApplication:  void  l()	com.SearingMedia.Parrot.services.BootJobIntentService:  void  a(android.content.Context,android.content.Intent)
com.SearingMedia.Parrot.controllers.WebViewController:  void  a(java.lang.String,int,android.content.Context)	com.SearingMedia.Parrot.utilities.StringUtility:  boolean  a(java.lang.String)
com.SearingMedia.Parrot.features.record.TimedRecordingDialogFragment:  com.SearingMedia.parrotlibrary.models.TimedRecording  a()	com.SearingMedia.Parrot.utilities.files.ParrotFileUtility:  java.lang.String  b()
com.SearingMedia.Parrot.features.settings.SettingsActivity:  void  onDestroy()	com.SearingMedia.parrotlibrary.utilities.EventBusUtility:  void  unregister(java.lang.Object)
com.SearingMedia.Parrot.controllers.theme.ThemeController:  int  a()	com.SearingMedia.Parrot.controllers.di.PersistentStorageController:  com.SearingMedia.Parrot.controllers.di.PersistentStorageController  a()
com.SearingMedia.Parrot.controllers.SaveTrackController$$Lambda$2:  void  run()	com.SearingMedia.Parrot.controllers.SaveTrackController:  void  b(com.SearingMedia.Parrot.models.ParrotFile)
com.SearingMedia.Parrot.features.play.mini.PlayPresenter:  void  b(com.SearingMedia.Parrot.features.play.mini.MediaPlayerHelper$MediaPlayerState,java.lang.String)	com.SearingMedia.Parrot.features.play.mini.PlayPresenter:  void  c(com.SearingMedia.Parrot.features.play.mini.MediaPlayerHelper$MediaPlayerState,java.lang.String)
com.SearingMedia.Parrot.features.tracks.list.TrackListFragment:  void  r()	com.SearingMedia.parrotlibrary.utilities.DeviceUtility:  boolean  isEarlierThanMarshmallow()
com.SearingMedia.Parrot.features.play.full.waveform.WaveformView:  void  k()	com.SearingMedia.Parrot.features.play.full.waveform.WaveformPresenter:  void  g()
com.SearingMedia.Parrot.features.settings.SettingsRecordingMiscellaneousFragment:  void  onCreate(android.os.Bundle)	com.SearingMedia.Parrot.controllers.analytics.AnalyticsController:  com.SearingMedia.Parrot.controllers.analytics.AnalyticsController  a()
com.SearingMedia.Parrot.features.main.MainPresenter$1:  void  a(java.lang.Object)	com.SearingMedia.Parrot.features.main.MainPresenter$1:  void  a(com.SearingMedia.parrotlibrary.models.ChangeLogModel)
com.SearingMedia.Parrot.controllers.player.MediaAudioPlayer:  void  c()	com.SearingMedia.Parrot.services.MediaPlayerService:  void  a()
